# kernel pass W not cnot toffoli
# tests/goldens/*.counts verbatim, at 0389705 (dirty).
# ALL-QUANTUM operand mask — a count is a function of
# (W, mask) and a golden that does not say which pins nothing.
trunc_f32 forward 16 0 16 0
trunc_f32 unc 16 0 16 0
zext_f32 forward 32 0 32 0
zext_f32 unc 32 0 32 0
sext_f32 forward 32 0 32 0
sext_f32 unc 32 0 32 0
trunc_f32 forward 32 0 32 0
trunc_f32 unc 32 0 32 0
zext_f32 forward 64 0 32 0
zext_f32 unc 64 0 32 0
sext_f32 forward 64 0 64 0
sext_f32 unc 64 0 64 0
zext_f32 forward 80 0 32 0
zext_f32 unc 80 0 32 0
sext_f32 forward 80 0 80 0
sext_f32 unc 80 0 80 0
zext_f32 forward 128 0 32 0
zext_f32 unc 128 0 32 0
sext_f32 forward 128 0 128 0
sext_f32 unc 128 0 128 0
trunc_f64 forward 1 0 1 0
trunc_f64 unc 1 0 1 0
trunc_f64 forward 8 0 8 0
trunc_f64 unc 8 0 8 0
trunc_f64 forward 16 0 16 0
trunc_f64 unc 16 0 16 0
trunc_f64 forward 32 0 32 0
trunc_f64 unc 32 0 32 0
zext_f64 forward 64 0 64 0
zext_f64 unc 64 0 64 0
sext_f64 forward 64 0 64 0
sext_f64 unc 64 0 64 0
trunc_f64 forward 64 0 64 0
trunc_f64 unc 64 0 64 0
zext_f64 forward 80 0 64 0
zext_f64 unc 80 0 64 0
sext_f64 forward 80 0 80 0
sext_f64 unc 80 0 80 0
zext_f64 forward 128 0 64 0
zext_f64 unc 128 0 64 0
sext_f64 forward 128 0 128 0
sext_f64 unc 128 0 128 0
trunc_f80 forward 1 0 1 0
trunc_f80 unc 1 0 1 0
trunc_f80 forward 8 0 8 0
trunc_f80 unc 8 0 8 0
trunc_f80 forward 16 0 16 0
trunc_f80 unc 16 0 16 0
trunc_f80 forward 32 0 32 0
trunc_f80 unc 32 0 32 0
trunc_f80 forward 64 0 64 0
trunc_f80 unc 64 0 64 0
zext_f80 forward 80 0 80 0
zext_f80 unc 80 0 80 0
sext_f80 forward 80 0 80 0
sext_f80 unc 80 0 80 0
trunc_f80 forward 80 0 80 0
trunc_f80 unc 80 0 80 0
zext_f80 forward 128 0 80 0
zext_f80 unc 128 0 80 0
sext_f80 forward 128 0 128 0
sext_f80 unc 128 0 128 0
trunc_f128 forward 1 0 1 0
trunc_f128 unc 1 0 1 0
trunc_f128 forward 8 0 8 0
trunc_f128 unc 8 0 8 0
trunc_f128 forward 16 0 16 0
trunc_f128 unc 16 0 16 0
trunc_f128 forward 32 0 32 0
trunc_f128 unc 32 0 32 0
trunc_f128 forward 64 0 64 0
trunc_f128 unc 64 0 64 0
trunc_f128 forward 80 0 80 0
trunc_f128 unc 80 0 80 0
zext_f128 forward 128 0 128 0
zext_f128 unc 128 0 128 0
sext_f128 forward 128 0 128 0
sext_f128 unc 128 0 128 0
trunc_f128 forward 128 0 128 0
trunc_f128 unc 128 0 128 0
eq forward 1 1 5 0
eq unc 1 1 5 0
eq forward 2 1 13 2
eq unc 2 1 13 2
eq forward 4 1 29 6
eq unc 4 1 29 6
eq forward 8 1 61 14
eq unc 8 1 61 14
eq forward 16 1 125 30
eq unc 16 1 125 30
eq forward 32 1 253 62
eq unc 32 1 253 62
eq forward 64 1 509 126
eq unc 64 1 509 126
eq forward 80 1 637 158
eq unc 80 1 637 158
ne forward 1 0 5 0
ne unc 1 0 5 0
ne forward 2 0 13 2
ne unc 2 0 13 2
ne forward 4 0 29 6
ne unc 4 0 29 6
ne forward 8 0 61 14
ne unc 8 0 61 14
ne forward 16 0 125 30
ne unc 16 0 125 30
ne forward 32 0 253 62
ne unc 32 0 253 62
ne forward 64 0 509 126
ne unc 64 0 509 126
ne forward 80 0 637 158
ne unc 80 0 637 158
ult forward 1 5 7 4
ult unc 1 5 7 4
ult forward 2 7 13 8
ult unc 2 7 13 8
ult forward 4 11 25 16
ult unc 4 11 25 16
ult forward 8 19 49 32
ult unc 8 19 49 32
ult forward 16 35 97 64
ult unc 16 35 97 64
ult forward 32 67 193 128
ult unc 32 67 193 128
ult forward 64 131 385 256
ult unc 64 131 385 256
ult forward 80 163 481 320
ult unc 80 163 481 320
ugt forward 1 5 7 4
ugt unc 1 5 7 4
ugt forward 2 7 13 8
ugt unc 2 7 13 8
ugt forward 4 11 25 16
ugt unc 4 11 25 16
ugt forward 8 19 49 32
ugt unc 8 19 49 32
ugt forward 16 35 97 64
ugt unc 16 35 97 64
ugt forward 32 67 193 128
ugt unc 32 67 193 128
ugt forward 64 131 385 256
ugt unc 64 131 385 256
ugt forward 80 163 481 320
ugt unc 80 163 481 320
ule forward 1 4 7 4
ule unc 1 4 7 4
ule forward 2 6 13 8
ule unc 2 6 13 8
ule forward 4 10 25 16
ule unc 4 10 25 16
